"","player_id","year","avg_elo"
"92",101889,"1995",1858.83646596755
"93",101889,"2003",1635.2061685192
"94",101889,"1988",1400.12958874418
"95",101889,"1992",1828.56573794185
"96",101889,"1994",1728.87020387465
"97",101889,"1990",1758.81549673004
"98",101889,"1997",1919.80961732413
"99",101889,"2001",1736.19273061026
"100",101889,"1999",1755.62999466228
"101",101889,"2000",1730.88311010976
"102",101889,"2004",1642.7841191737
"103",101889,"1991",1810.43083766632
"104",101889,"1993",1801.69745586268
"105",101889,"1989",1604.7406409775
"106",101889,"2005",1677.94324238798
"107",101889,"1996",1911.73571970565
"108",101889,"1998",1868.74893315323
"109",101962,"2001",1850.68503959862
"110",101962,"1996",1757.89885232282
"111",101962,"2006",1693.22294328016
"112",101962,"2004",1863.86141570287
"113",101962,"2002",1976.92358422914
"114",101962,"1994",1747.27473815058
"115",101962,"2000",1891.2582018579
"116",101962,"2003",1907.39161586762
"117",101962,"2005",1704.78148024261
"118",101962,"2008",1786.91704813579
"119",101962,"2010",1792.52887356394
"120",101962,"1992",1716.78308500477
"121",101962,"1995",1674.94441737092
"122",101962,"1990",1542.03251377426
"123",101962,"2007",1742.48385558729
"124",101962,"1991",1529.2938056066
"125",101962,"1998",1850.41911391737
"126",101962,"1993",1807.65023071184
"127",101962,"1997",1710.9693554356
"128",101962,"1999",1881.59025902514
"129",101965,"2000",1932.29625659585
"130",101965,"1990",1672.45842108463
"131",101965,"2004",1850.6377257441
"132",101965,"2005",1781.41513158778
"133",101965,"1994",1991.62670406932
"134",101965,"1998",1940.99454725888
"135",101965,"1991",1845.7989474767
"136",101965,"1997",1909.42289890536
"137",101965,"2003",1933.78217340286
"138",101965,"1995",2005.54028086351
"139",101965,"2002",1889.89840084736
"140",101965,"1992",1911.23549355696
"141",101965,"1996",2001.2541587734
"142",101965,"2001",1891.20746226937
"143",101965,"1999",1894.21550364195
"144",101965,"1993",1936.11145864494
"145",101979,"1995",1509.48206175399
"146",101979,"1992",1415.82663597576
"147",101979,"1991",1266.06574959248
"148",101979,"1994",1527.43468578814
"149",101979,"1997",1624.07089420427
"150",101979,"1996",1502.01751489813
"151",101979,"2008",1605.58289942118
"152",101979,"1990",1381.15665315709
"153",101979,"1993",1528.73174254223
"154",101979,"1998",1509.97061900352
"155",101979,"2003",1369.05703760358
"156",102033,"2009",1256.03058675294
"157",102033,"2007",1324.037133493
"158",102033,"2004",1123.28382678759
"159",102033,"1996",1223.66276863048
"160",102033,"1993",1382.87859203049
"161",102033,"1991",1433.21629274377
"162",102033,"1990",1337.68910500722
"163",102033,"2006",1352.0970796502
"164",102033,"2008",1274.67214492857
"165",102035,"1994",1811.72854170307
"166",102035,"1997",1961.04330909338
"167",102035,"1993",1677.6890375055
"168",102035,"2001",1869.21822729691
"169",102035,"2007",1773.4672645308
"170",102035,"2000",1861.55607035136
"171",102035,"1998",1988.59829843068
"172",102035,"2005",1794.74173308945
"173",102035,"1991",1449.09143864236
"174",102035,"1992",1406.87310402051
"175",102035,"1996",1844.91454272216
"176",102035,"2003",1884.46634439364
"177",102035,"1995",1866.82873030308
"178",102035,"2002",1862.94699783221
"179",102035,"1999",1906.80086381987
"180",102035,"2006",1794.15136347783
"181",102035,"2004",1889.89744892089
"182",102035,"2008",1746.56683353792
"183",102093,"2024",1955.24736219837
"184",102106,"2005",1760.45703448616
"185",102106,"1998",1749.41655674173
"186",102106,"2003",1745.02616527883
"187",102106,"1999",1743.46836248757
"188",102106,"2000",1735.74544828658
"189",102106,"2001",1706.05136422072
"190",102106,"2002",1793.49401386614
"191",102106,"2007",1727.31785407665
"192",102106,"1995",1268.00536980102
"193",102106,"2006",1762.76082862538
"194",102106,"1997",1498.19671610398
"195",102106,"2004",1697.24102013344
"196",102106,"1994",1406.30762539224
"197",102107,"1999",1613.3633863038
"198",102107,"1998",1627.93951453268
"199",102107,"2001",1648.70186126936
"200",102107,"1997",1829.22467544764
"201",102107,"2003",1630.07176762842
"202",102107,"2006",1693.38692104893
"203",102107,"2000",1592.95705293904
"204",102107,"2002",1690.48222293162
"205",102107,"1996",1598.30983535679
"206",102107,"2004",1642.12147596836
"207",102107,"2005",1648.13497918303
"208",102110,"1997",1725.29534118226
"209",102110,"1989",1293.62291736242
"210",102110,"1991",1425.87606158602
"211",102110,"1998",1730.21890097328
"212",102110,"2002",1768.12255421485
"213",102110,"2003",1810.3812043355
"214",102110,"1999",1790.27153311959
"215",102110,"2004",1803.7681453067
"216",102110,"1992",1578.8546416753
"217",102110,"2000",1781.71942780446
"218",102110,"1993",1600.28441076862
"219",102110,"2001",1782.18548206486
"220",102110,"1995",1699.18340307171
"221",102110,"2005",1756.26079016897
"222",102110,"1994",1642.65227687786
"223",102110,"1996",1719.55903637648
"224",102110,"2006",1727.81884113966
"225",102143,"2006",1654.72643092924
"226",102143,"1997",1451.82067487604
"227",102143,"2005",1687.46560083441
"228",102143,"2001",1792.28003183052
"229",102143,"2004",1709.28225541695
"230",102143,"2003",1779.94957300142
"231",102143,"2000",1880.90456712187
"232",102143,"2002",1682.17888244584
"233",102148,"2009",1840.68574688961
"234",102148,"2004",1839.58885870999
"235",102148,"1993",1835.99431430747
"236",102148,"1995",1779.98729919526
"237",102148,"2000",1911.34677782579
"238",102148,"2008",1881.07775462615
"239",102148,"1991",1858.38739100972
"240",102148,"2010",1759.94719701998
"241",102148,"2006",1886.97799836945
"242",102148,"2001",1914.2798557789
"243",102148,"1998",1903.99247344926
"244",102148,"2005",1885.45457493381
"245",102148,"1989",1630.49320832507
"246",102148,"1994",1810.07015865174
"247",102148,"1997",1848.16431674584
"248",102148,"1999",1887.23778122799
"249",102148,"2002",1872.30006128055
"250",102148,"1990",1781.58427212703
"251",102148,"2003",1814.84056649722
"252",102148,"1992",1852.95929431716
"253",102148,"2007",1858.53006122397
"254",102148,"1996",1718.53010716724
"255",102179,"1999",1729.61933559409
"256",102179,"2005",1710.51904282422
"257",102179,"2001",1726.2890749461
"258",102179,"1996",1729.80523109764
"259",102179,"2002",1691.78992145807
"260",102179,"2003",1716.06072831477
"261",102179,"2000",1735.1006530628
"262",102179,"2007",1772.02900406967
"263",102179,"2004",1744.0406863727
"264",102179,"2006",1720.30727783823
"265",102202,"2005",1764.35850991531
"266",102202,"2004",1751.9312573053
"267",102202,"1992",1867.67579581852
"268",102202,"1996",1792.66846026955
"269",102202,"1994",1743.55967614347
"270",102202,"2006",1747.22795407725
"271",102202,"1997",1767.4037023271
"272",102202,"2003",1763.22823961896
"273",102202,"1995",1807.26583693042
"274",102202,"1999",1774.16258683879
"275",102202,"2002",1848.98553768139
"276",102202,"2007",1689.64519030573
"277",102202,"1998",1765.0298162121
"278",102202,"2001",1803.69330615919
"279",102202,"1993",1796.61452367502
"280",102227,"2002",1744.02972172441
"281",102227,"1999",1792.14565986588
"282",102227,"1993",1693.00887243722
"283",102227,"2004",1815.84160229879
"284",102227,"1997",1748.90264783929
"285",102227,"2006",1694.60251843114
"286",102227,"1998",1749.7994110878
"287",102227,"2005",1749.97464006703
"288",102227,"1995",1778.2026844164
"289",102227,"2001",1716.55219746413
"290",102227,"1996",1730.78932180118
"291",102227,"2003",1807.43421762462
"292",102227,"2000",1744.43169852438
"293",102231,"2001",1810.03879792346
"294",102231,"2002",1724.62744051005
"295",102231,"2000",1784.71926824892
"296",102231,"2006",1578.62775885615
"297",102231,"1995",1265.48154994409
"298",102231,"1998",1890.45856857961
"299",102231,"1994",1285.59500639043
"300",102231,"1999",1592.15583604479
"301",102231,"2004",1675.90850681097
"302",102231,"2003",1677.75160362091
"303",102231,"2005",1623.15376387031
"304",102233,"2001",1728.8713885744
"305",102233,"1992",1689.87441447121
"306",102233,"1998",1805.32007250691
"307",102233,"1997",1755.35303672163
"308",102233,"1990",1392.3250365711
"309",102233,"2002",1752.66834282976
"310",102233,"2006",1792.60029666879
"311",102233,"2004",1842.50503958171
"312",102233,"2008",1671.71330951771
"313",102233,"1991",1707.3583063674
"314",102233,"2000",1731.41728357079
"315",102233,"1995",1744.4023169785
"316",102233,"2003",1808.49191432197
"317",102233,"2005",1769.83515172467
"318",102233,"1994",1761.01037333057
"319",102233,"2007",1803.83634923286
"320",102233,"1999",1746.4893726692
"321",102233,"1996",1761.03740628263
"322",102233,"1993",1761.49043375975
"323",102254,"1996",1347.42385399872
"324",102254,"2008",1273.24452559471
"325",102254,"2009",1223.68011940919
"326",102257,"2003",1976.91112852877
"327",102257,"1994",1817.44922227405
"328",102257,"1996",1866.89322466722
"329",102257,"1999",1998.31338996697
"330",102257,"1992",1692.31467470978
"331",102257,"2002",1965.25362841152
"332",102257,"2001",1940.72602036747
"333",102257,"2000",1960.92799281683
"334",102257,"1998",2014.43970115104
"335",102257,"2006",1853.41521000849
"336",102257,"1997",1997.17538769434
"337",102257,"2005",1903.58327479844
"338",102257,"1993",1869.82987931022
"339",102257,"1995",1861.48014061762
"340",102257,"2004",1881.212733419
"341",102267,"2006",1307.45409034124
"342",102267,"1994",1337.68910500722
"343",102267,"2005",1468.26260939873
"344",102267,"2003",1720.73600524848
"345",102269,"2004",1557.93844321059
"346",102269,"2006",1601.22793275819
"347",102269,"2000",1552.19619130627
"348",102269,"2003",1636.4673022909
"349",102269,"2005",1576.11034408823
"350",102269,"1996",1457.29465955527
"351",102269,"1997",1537.87305042042
"352",102269,"1995",1385.51211673679
"353",102269,"1998",1534.81658703402
"354",102269,"2001",1587.58002533514
"355",102269,"2002",1545.16284757724
"356",102271,"1993",1408.46937321243
"357",102271,"2001",1884.87519324208
"358",102271,"1996",1739.30592958592
"359",102271,"2002",1836.07925351743
"360",102271,"1999",1874.45519022394
"361",102271,"2004",1842.5359043085
"362",102271,"1994",1578.50038980738
"363",102271,"1998",1824.03249845449
"364",102271,"2000",1867.70709423766
"365",102271,"2005",1776.50469924425
"366",102271,"1997",1826.09278752018
"367",102271,"1995",1664.10081045758
"368",102271,"2003",1807.61710380073
"369",102282,"1998",1332.09102132211
"370",102282,"2006",1269.90055413377
"371",102282,"1994",1387.02188253729
"372",102286,"1999",1749.80785619668
"373",102286,"2004",1779.38927830284
"374",102286,"2003",1700.67131581803
"375",102286,"2005",1800.59475635386
"376",102286,"2001",1777.762074167
"377",102286,"2002",1772.96452810408
"378",102286,"1998",1750.48470107326
"379",102286,"1996",1664.38845603995
"380",102286,"1995",1756.36725799832
"381",102286,"1993",1731.57419135895
"382",102286,"2000",1747.10129930505
"383",102286,"1994",1746.75772017151
"384",102286,"1992",1724.58006906508
"385",102286,"1997",1740.6756584602
"386",102287,"1996",1657.87276791476
"387",102287,"1997",1891.79429565559
"388",102287,"2007",1698.88446416809
"389",102287,"1999",1734.39459690878
"390",102287,"2004",1579.68934262372
"391",102287,"1993",1405.00886023823
"392",102287,"2000",1782.43740377388
"393",102287,"1995",1813.03371984533
"394",102287,"2002",1728.15554052803
"395",102287,"2005",1580.42274695891
"396",102287,"2006",1635.56540483454
"397",102287,"1998",1740.06120045019
"398",102287,"2001",1830.39229301092
"399",102287,"2003",1656.26022792647
"400",102300,"2000",1678.51322396142
"401",102300,"2004",1680.35234839341
"402",102300,"1994",1245.86755330689
"403",102300,"2003",1657.10462641785
"404",102300,"1997",1372.21716719959
"405",102300,"2005",1606.46518128675
"406",102300,"1993",1321.51309202686
"407",102300,"1996",1338.85539302785
"408",102300,"1995",1371.38464541151
"409",102300,"2002",1671.98299085933
"410",102300,"2006",1570.74864712537
"411",102300,"1999",1685.08991612759
"412",102300,"2001",1672.02451382944
"413",102300,"1998",1564.15992829131
"414",102306,"2000",1733.17210695683
"415",102306,"1999",1647.76194796664
"416",102306,"2007",1653.25468924671
"417",102306,"2001",1662.49525965003
"418",102306,"2004",1683.92991555227
"419",102306,"2005",1717.65373481183
"420",102306,"2002",1632.04138608298
"421",102306,"2003",1628.50435508486
"422",102306,"1998",1686.97009041941
"423",102318,"1995",1713.54830041045
"424",102318,"2009",1659.95330806192
"425",102318,"2000",1894.31677146706
"426",102318,"1998",1802.13638126334
"427",102318,"1997",1787.95286654846
"428",102318,"2005",1833.01628782437
"429",102318,"2006",1763.02343656186
"430",102318,"1994",1677.28646224067
"431",102318,"2004",1940.94489280415
"432",102318,"2001",1893.95073928656
"433",102318,"2007",1784.36268915055
"434",102318,"2003",1875.98249083957
"435",102318,"2008",1746.10176959926
"436",102318,"1992",1587.53139609919
"437",102318,"1996",1758.6303061609
"438",102318,"1999",1837.94908085389
"439",102318,"1991",1732.57620510354
"440",102318,"2002",1920.16311451285
"441",102344,"1995",1753.66086348405
"442",102344,"2005",1794.30816353562
"443",102344,"1996",1787.0665485494
"444",102344,"1992",1615.37233743017
"445",102344,"2003",1902.76573267409
"446",102344,"2002",1848.11339379584
"447",102344,"1993",1615.61003704515
"448",102344,"1999",1994.86563057423
"449",102344,"2000",1936.5659219552
"450",102344,"1991",1661.55260541232
"451",102344,"2001",1872.99121638143
"452",102344,"1998",1988.80787774185
"453",102344,"1994",1700.592991817
"454",102344,"2004",1849.53767808904
"455",102344,"1997",1843.77533072236
"456",102358,"1995",1989.75169214638
"457",102358,"1989",1379.72376307066
"458",102358,"1996",1973.09699024861
"459",102358,"2005",1765.53443195765
"460",102358,"1993",1829.2921487739
"461",102358,"1991",1472.40848326564
"462",102358,"1998",2016.00159237113
"463",102358,"2004",1806.91217395278
"464",102358,"2003",1801.46957205975
"465",102358,"2000",2007.98031602938
"466",102358,"1992",1822.82968679443
"467",102358,"1990",1361.2056136026
"468",102358,"2002",1985.13265873925
"469",102358,"1999",1975.34043692933
"470",102358,"1994",1850.07941632927
"471",102358,"1997",1976.24455834422
"472",102358,"2001",1949.59083113151
"473",102374,"1994",1890.20138769469
"474",102374,"1997",1963.88930778591
"475",102374,"2003",1859.49968557845
"476",102374,"1999",1995.92998244471
"477",102374,"2001",2034.29603564325
"478",102374,"1995",1866.74522885672
"479",102374,"1996",1892.99611037948
"480",102374,"2005",1718.15254362691
"481",102374,"2002",1968.43044668965
"482",102374,"1992",1705.44913397369
"483",102374,"2000",2045.9526372608
"484",102374,"2004",1759.43783229726
"485",102374,"1993",1773.97304643366
"486",102374,"1998",2014.30839395751
"487",102381,"2007",1639.76116725373
"488",102381,"1997",1413.03732207569
"489",102381,"2000",1595.45067467855
"490",102381,"2001",1673.02884464542
"491",102381,"1999",1373.62407202044
"492",102381,"2006",1581.92693065028
"493",102381,"2003",1738.52706096382
"494",102381,"2008",1501.43442702372
"495",102381,"2004",1643.11608209902
"496",102382,"1992",1395.67599905272
"497",102382,"1994",1268.81084544903
"498",102382,"2004",1571.28493564557
"499",102382,"2001",1705.13299118112
"500",102382,"2003",1535.55505967885
"501",102382,"2012",1511.580375436
"502",102382,"2002",1595.95434798735
"503",102382,"1993",1342.96127981098
"504",102382,"2005",1582.9167692865
"505",102388,"2011",1412.41312304648
"506",102388,"2007",1470.95608546743
"507",102401,"2003",1724.96524986498
"508",102401,"1997",1840.96957935689
"509",102401,"2001",1708.2153354179
"510",102401,"2002",1659.58683272688
"511",102401,"2000",1743.13313295712
"512",102401,"1999",1871.50911194124
"513",102401,"1995",1850.77206951939
"514",102401,"1996",1801.36096570225
"515",102401,"2005",1739.82775098823
"516",102401,"1998",1864.53981120346
"517",102405,"1997",1577.3131292103
"518",102405,"2008",1372.75109482536
"519",102405,"1995",1549.90021891105
"520",102405,"2001",1433.28095967876
"521",102405,"1999",1551.69701265762
"522",102405,"1998",1628.83857285582
"523",102405,"2000",1487.13541899337
"524",102405,"1996",1675.17292683008
"525",102434,"2004",1873.20866667064
"526",102434,"1995",1770.1444885786
"527",102434,"2003",1806.50947006187
"528",102434,"2010",1604.93505574953
"529",102434,"2002",1710.01269625533
"530",102434,"2007",1795.09564724702
"531",102434,"2001",1651.98200597962
"532",102434,"1996",1819.19616338196
"533",102434,"1997",1758.15714366043
"534",102434,"2009",1676.87356101662
"535",102434,"2000",1722.07756930777
"536",102434,"2006",1773.64049995326
"537",102434,"1998",1842.27999524867
"538",102434,"1994",1708.44557691098
"539",102434,"1993",1670.02984909352
"540",102434,"1999",1902.69353240049
"541",102434,"2005",1835.66537807085
"542",102434,"2008",1752.73334110925
"543",102450,"1995",1689.86211697076
"544",102450,"2004",2018.20423850937
"545",102450,"1997",1935.3793993465
"546",102450,"2007",1861.62345031643
"547",102450,"1994",1887.62468869661
"548",102450,"1998",1989.73309242239
"549",102450,"1996",1865.10218964131
"550",102450,"2006",1931.48248073851
"551",102450,"1999",1986.48332327735
"552",102450,"2002",2046.84498407799
"553",102450,"2001",2019.89839425045
"554",102450,"2005",1973.14293039997
"555",102450,"2003",1964.65584156683
"556",102450,"2000",1977.10712945235
"557",102456,"2004",1808.33256483092
"558",102456,"1996",1879.95703208407
"559",102456,"1995",1789.97673371472
"560",102456,"2007",1749.1789662697
"561",102456,"1994",1447.80430278126
"562",102456,"1997",1976.32368046414
"563",102456,"1999",1959.03059806622
"564",102456,"2003",1925.61549731543
"565",102456,"1998",1957.03690127315
"566",102456,"2000",1870.80552827604
"567",102456,"2001",1871.44344116866
"568",102456,"2005",1797.55149766275
"569",102456,"2002",1883.41887221952
"570",102494,"2006",1637.94199880682
"571",102494,"2003",1763.63156671033
"572",102494,"2002",1726.11801922176
"573",102494,"2000",1699.26800457022
"574",102494,"1999",1751.75882729621
"575",102494,"2001",1660.83386211051
"576",102494,"2004",1692.43565912514
"577",102494,"1997",1754.99388212315
"578",102494,"2005",1699.98826862178
"579",102496,"2004",1262.71368974496
"580",102496,"2005",1255.95340169369
"581",102496,"2006",1183.80601748678
"582",102497,"1999",1448.95935813549
"583",102497,"2001",1330.06075823238
"584",102497,"1995",1427.35746004322
"585",102497,"2005",1453.29425686016
"586",102497,"1996",1366.01512157618
"587",102497,"2002",1513.44759999282
"588",102497,"1997",1343.59430233551
"589",102497,"2000",1378.97691736323
"590",102512,"2008",1750.51671412764
"591",102512,"2003",1741.75169621261
"592",102512,"1999",1446.39525451924
"593",102512,"2009",1661.79150776429
"594",102512,"2000",1382.05523860818
"595",102512,"2007",1939.42721180559
"596",102512,"2006",1623.31887288041
"597",102538,"1996",1756.71637506622
"598",102538,"2004",1618.17614347281
"599",102538,"2003",1574.56394992365
"600",102538,"2002",1555.9880321181
"601",102538,"1999",1461.98611759208
"602",102538,"1997",1567.01704773936
"603",102538,"2005",1614.94747177226
"604",102538,"1995",1727.45023069066
"605",102538,"2000",1538.54908319967
"606",102538,"1998",1546.17109760349
"607",102538,"1993",1297.27385744603
"608",102538,"2001",1584.55162668359
"609",102538,"1994",1533.655903421
"610",102539,"2003",1757.91869257284
"611",102539,"1998",1875.50521284467
"612",102539,"2002",1859.22373377393
"613",102539,"1996",1853.83216644371
"614",102539,"2005",1702.1563869084
"615",102539,"1997",1859.27594514187
"616",102539,"1995",1799.68953797528
"617",102539,"1993",1430.86008197397
"618",102539,"2007",1642.77715388098
"619",102539,"1999",1823.4464836481
"620",102539,"2001",1892.87926863514
"621",102539,"2004",1700.55380416281
"622",102539,"2000",1810.74023468178
"623",102539,"2006",1632.88394210423
"624",102539,"1994",1279.45995489901
"625",102548,"1999",1724.50826734343
"626",102548,"2005",1654.30537918379
"627",102548,"2006",1614.19042465473
"628",102548,"2000",1724.00263173763
"629",102548,"2004",1641.01696802379
"630",102548,"1996",1447.69184065963
"631",102548,"2003",1718.12235862178
"632",102548,"1997",1733.57292612365
"633",102548,"1998",1686.81313921041
"634",102548,"2002",1718.24918093609
"635",102548,"2001",1701.40927376588
"636",102548,"2007",1533.63536567481
"637",102556,"1996",1632.795783521
"638",102556,"1995",1508.10165070183
"639",102556,"2001",1788.68692271227
"640",102556,"2003",1664.15232688501
"641",102556,"1999",1719.35583291514
"642",102556,"2000",1763.98042307364
"643",102556,"2005",1565.19861703979
"644",102556,"1998",1642.52449454846
"645",102556,"1993",1446.49035579415
"646",102556,"1997",1606.16359947688
"647",102556,"2002",1798.21940167757
"648",102558,"2005",1674.13873476878
"649",102558,"2004",1689.72398042585
"650",102558,"2008",1634.03133403665
"651",102558,"2007",1612.99674386276
"652",102558,"1999",1788.70850571123
"653",102558,"2000",1749.55075618992
"654",102558,"2003",1722.78691628387
"655",102558,"2002",1638.79112004366
"656",102558,"2001",1724.06450402273
"657",102562,"2004",1946.94736790775
"658",102562,"2005",1904.16754530459
"659",102562,"1995",1574.33902006755
"660",102562,"2002",1984.74256068678
"661",102562,"2001",1896.36800352982
"662",102562,"2000",1893.15241829804
"663",102562,"1998",1783.26641685072
"664",102562,"1996",1836.62569927121
"665",102562,"1993",1744.53247234402
"666",102562,"1997",1813.43276238084
"667",102562,"2003",1954.15866624244
"668",102562,"1994",1705.87321872647
"669",102562,"1999",1861.57623802221
"670",102562,"2006",1807.08268895388
"671",102563,"1996",1786.66739361426
"672",102563,"2004",1908.50744783013
"673",102563,"1995",1640.57567418771
"674",102563,"2001",1952.08981291838
"675",102563,"2002",1973.15415335676
"676",102563,"2006",1882.42884236132
"677",102563,"1994",1659.98320428317
"678",102563,"2005",1946.55270019867
"679",102563,"2009",1779.46543650083
"680",102563,"1997",1849.52836532468
"681",102563,"1999",1887.42736001158
"682",102563,"1998",1874.55443013018
"683",102563,"2000",1795.56672827118
"684",102563,"1993",1872.04870109734
"685",102563,"2007",1845.63298861081
"686",102563,"2008",1845.60316176588
"687",102565,"2005",1684.00137555252
"688",102565,"2003",1599.03549341805
"689",102565,"2004",1582.45463740209
"690",102565,"2006",1686.72342015496
"691",102565,"2007",1658.98409511097
"692",102565,"2002",1707.46143291944
"693",102567,"1996",1456.02214585738
"694",102567,"1998",1679.12148857634
"695",102567,"2002",1698.13521166314
"696",102567,"2007",1653.45613522789
"697",102567,"2008",1567.47656936695
"698",102567,"2000",1742.74017382767
"699",102567,"1999",1778.84472754333
"700",102567,"2006",1671.48824512807
"701",102567,"2004",1524.225082974
"702",102567,"2001",1739.54388799894
"703",102567,"2003",1607.68792891061
"704",102567,"2009",1604.81884557486
"705",102567,"2005",1654.12788422379
"706",102571,"1997",1572.9167687202
"707",102571,"2004",1805.97088899052
"708",102571,"2006",1667.73869674962
"709",102571,"2003",1777.82480822776
"710",102571,"1996",1507.03170569525
"711",102571,"1999",1528.6327682468
"712",102571,"2002",1681.39424668416
"713",102571,"2005",1726.77852469286
"714",102585,"2002",1505.41289994564
"715",102585,"2000",1659.01262081239
"716",102585,"1998",1653.80913849182
"717",102585,"1999",1595.36882874195
"718",102585,"2003",1422.77201972894
"719",102585,"1997",1565.28839840688
"720",102585,"1996",1559.17080616371
"721",102585,"2007",1389.69747503335
"722",102610,"1999",1962.65172241041
"723",102610,"2005",1799.86160240264
"724",102610,"2002",1966.35012337705
"725",102610,"2004",1851.76610920443
"726",102610,"1998",2010.58514327607
"727",102610,"2001",1899.58302057489
"728",102610,"1993",1711.57723452348
"729",102610,"1997",1965.57863876721
"730",102610,"1995",1834.71717775974
"731",102610,"2000",1929.62735133508
"732",102610,"2003",1906.95962936499
"733",102610,"1994",1838.2864438769
"734",102610,"2006",1764.13261600879
"735",102610,"1996",1910.3797693699
"736",102615,"2003",1687.25825591989
"737",102615,"1996",1889.6219598151
"738",102615,"1999",1706.71488483512
"739",102615,"1993",1288.6605442972
"740",102615,"2002",1631.13622228307
"741",102615,"1992",1344.21999328281
"742",102615,"1998",1783.98986048602
"743",102615,"2007",1655.85433802948
"744",102615,"2000",1674.68150859545
"745",102615,"1997",1774.53882943777
"746",102615,"2001",1653.00125178498
"747",102615,"2005",1640.98872279279
"748",102615,"2004",1705.84277618949
"749",102630,"2006",1478.10949264896
"750",102630,"2005",1476.38012623414
"751",102630,"2008",1472.04781602253
"752",102630,"2009",1402.92156064452
"753",102630,"2002",1377.22654551094
"754",102630,"2007",1460.52622684474
"755",102642,"2002",1595.79630644747
"756",102642,"2000",1623.3919513029
"757",102642,"2003",1738.42179142729
"758",102642,"2005",1815.65225584167
"759",102642,"2007",1732.02306174202
"760",102642,"2004",1827.15980186734
"761",102642,"2006",1730.97313161694
"762",102642,"1999",1518.9402671451
"763",102642,"2001",1640.80735836673
"764",102655,"2002",1614.19683157437
"765",102655,"2001",1571.47379800488
"766",102655,"1998",1600.80928065969
"767",102655,"1993",1309.13153000135
"768",102655,"1997",1554.90064841399
"769",102655,"2006",1511.85208762506
"770",102655,"1994",1506.41483993885
"771",102655,"1995",1565.37136089928
"772",102655,"1996",1653.06402464818
"773",102655,"2004",1592.22364438619
"774",102655,"1992",1406.91516166777
"775",102655,"1999",1597.9936332564
"776",102655,"2000",1534.20310122502
