"player_id","name_first","name_last","hand","dob","ioc","height","Rating","Deviation","Volatility"
200046,"Meghann","Shaughnessy","R",19790413,"USA",180,1667.11857793308,104.63584791716,0.0600183277859353
200048,"Elena","Likhovtseva","R",19750908,"RUS",174,1820.49263276834,88.1168296771854,0.0599629965378234
200049,"Conchita","Martinez","R",19720416,"ESP",170,2003.42340600513,67.3436949672593,0.0598016421488989
200055,"Mariana","Diaz Oliva","R",19760311,"ARG",172,1670.25740370639,73.753968786368,0.0599266170130341
200056,"Jelena","Kostanic Tosic","L",19810706,"CRO",168,1554.87690763349,130.787739263713,0.0598595595055065
200060,"Tathiana","Garbin","R",19770630,"ITA",172,1748.39651031097,90.0269544207156,0.0598910209683255
200062,"Kristina","Brandi","R",19770329,"PUR",168,1647.40379204398,96.784151193459,0.0599419899311313
200063,"Tatiana","Panova","R",19760813,"RUS",154,1648.05473224304,91.2272166988932,0.059866442320185
200065,"Amelie","Mauresmo","R",19790705,"FRA",175,2059.27028867227,69.744038090983,0.0601676403181456
200067,"Patty","Schnyder","L",19781214,"SUI",168,1639.85305283139,143.144435088686,0.0599927927873532
200068,"Lilia","Osterloh","R",19780407,"USA",170,1615.15415457104,112.91510210833,0.0599168367063157
200069,"Nadia","Petrova","R",19820608,"RUS",178,1811.49461248153,84.7286133103755,0.0599870210559344
200072,"Cara","Black","R",19790217,"ZIM",167,1647.17464671754,147.851376771999,0.0599071831991008
200079,"Kim","Clijsters","R",19830608,"BEL",175,1709.95732898862,149.253945930607,0.0601482846891111
200083,"Alexandra","Stevenson","R",19801215,"USA",185,1581.00322191227,151.914484437448,0.0600286387917849
200085,"Ai","Sugiyama","R",19750705,"JPN",163,1820.99566880381,76.0124235849028,0.059911006092717
200086,"Magdalena","Maleeva","R",19750401,"BUL",168,1883.71871413027,70.1925508617544,0.0599333970682391
200090,"Anca","Barna","L",19770514,"GER",175,1725.23980661368,79.9354151393551,0.0598991233658303
200096,"Mary","Pierce","R",19750115,"FRA",178,2093.84503772531,81.0864002932701,0.0603450857429932
200098,"Henrieta","Nagyova","R",19781215,"SVK",177,1702.18432115587,86.7749402421908,0.0599395709137283
200103,"Evie","Dominikovic","R",19800529,"AUS",173,1651.98952721363,96.6880822270735,0.0599836988609917
200104,"Emilie","Loit","L",19790609,"FRA",167,1733.15713880474,94.0589521531183,0.0599058662030374
200107,"Paola","Suarez","R",19760623,"ARG",170,1892.16125035211,80.249290013906,0.0599007224971225
200108,"Elena","Dementieva","R",19811015,"RUS",180,2103.16979391149,63.7007435672751,0.060131687048742
200109,"Nathalie","Dechy","R",19790221,"FRA",177,1777.52663638567,79.8154470776606,0.0597017031510079
200110,"Fabiola","Zuluaga","R",19790107,"COL",172,1881.5909159804,76.8983735056124,0.0599834769460087
200111,"Lina","Krasnoroutskaya","R",19840429,"RUS",174,1844.69662720258,86.1511815323706,0.0600272819140155
200117,"Kveta","Peschke","R",19750709,"CZE",165,1810.16581155687,92.9956365067719,0.0600125506638717
200118,"Virginia","Ruano Pascual","R",19730921,"ESP",169,1749.22322098798,114.68101396183,0.0598738925208679
200120,"Jelena","Dokic","R",19830412,"AUS",175,1699.52351528616,82.0321467878625,0.0601254475498462
200121,"Alina","Jidkova","R",19770118,"RUS",168,1488.19767477241,138.380642605631,0.0599891163891242
200122,"Tina","Pisnik","R",19810219,"SLO",172,1704.45728643641,83.3699940177641,0.0599738279400618
200123,"Marlene","Weingartner","R",19800130,"GER",174,1688.59869889446,80.7777543802566,0.0600999444735634
200124,"Anne","Kremer","R",19751017,"LUX",165,1463.43090448047,125.215149022189,0.0599006285658595
200126,"Marissa","Irvin","R",19800623,"USA",170,1696.90094079048,83.0393707002182,0.0600280157742597
200128,"Lindsay","Davenport","R",19760608,"USA",189,2204.93992923641,92.9565063371617,0.0598466229165565
200554,"Brenda","Schultz Mccarthy","R",19701228,"NED",188,1664.86489777785,138.121038062051,0.0600257226508463
200617,"Kimiko","Date Krumm","R",19700928,"JPN",163,1713.28398505519,133.369209393612,0.0601429172296772
200697,"Janette","Husarova","R",19740604,"SVK",169,1790.57908147879,101.229688616068,0.0599699419520019
200700,"Silvia","Farina Elia","R",19720427,"ITA",172,1861.16324719564,68.77988574452,0.059711390121871
200707,"Romana","Tedjakusuma","R",19760724,"INA",NA,1621.43013326856,149.191727309826,0.0599756881672187
200709,"Rossana","De Los Rios","R",19750916,"PAR",170,1666.61963462778,90.0651295118491,0.059892327844619
200713,"Yuka","Yoshida","R",19760401,"JPN",161,1588.50531896463,112.20376728569,0.0599181751689819
200720,"Dally","Randriantefy","R",19770223,"MAD",165,1777.87308109822,79.171097792367,0.0599866221456979
200729,"Lindsay","Lee Waters","R",19770628,"USA",NA,1649.3865682609,95.3857435800635,0.0600118154623104
200746,"Sandra","Kloesel","R",19790622,"GER",173,1517.87771400531,128.475192569373,0.0599790792397791
200748,"Venus","Williams","R",19800617,"USA",185,1607.96572476786,112.892060932258,0.0599198708327317
200751,"Conchita","Martinez Granados","R",19760120,"ESP",NA,1638.69286272897,104.711874797132,0.0599609391453374
200754,"Jill","Craybas","R",19740704,"USA",160,1635.28173270171,107.037070820721,0.059945869486625
200764,"Elena","Bovina","R",19830310,"RUS",189,1613.35292937221,124.695261160617,0.060064874369715
200765,"Katalin","Marosi","R",19791112,"HUN",178,1635.21100166485,149.639767244274,0.0599637977341565
200766,"Jennifer","Hopkins","R",19810210,"USA",170,1585.03495703716,109.62658121124,0.059951350399366
200770,"Stephanie","Cohen Aloro","R",19830318,"FRA",175,1703.89348965475,125.36589489342,0.0599218843650469
200772,"Anastasia","Myskina","R",19810708,"RUS",174,1976.65259523906,92.3686704460746,0.0601534160649036
200773,"Stephanie","Foretz Gacon","R",19810503,"FRA",166,1670.39492388863,134.874937394937,0.0598697139056584
200776,"Angelika","Bachmann","R",19790516,"GER",NA,1545.69964779833,141.270475987858,0.0599954538717615
200777,"Marta","Marrero","R",19830116,"ESP",173,1623.10357628661,118.063739644,0.0598867989621757
201083,"Daja","Bedanova","R",19830309,"CZE",171,1785.10919099238,113.579070499744,0.0600237558167177
201085,"Shinobu","Asagoe","R",19760628,"JPN",170,1731.09802207355,79.1862521975148,0.0600292969383267
201086,"Greta","Arn","R",19790413,"HUN",180,1619.17296642126,150.429929278149,0.0601287322107094
201087,"Mashona","Washington","R",19760531,"USA",168,1599.03713626187,169.303167344917,0.0599855098735208
201201,"Surina","De Beer","R",19780628,"RSA",177,1412.96903547024,175.793019680008,0.0600173249345626
201204,"Iroda","Tulyaganova","R",19820107,"UZB",170,1723.11119332409,108.979434311265,0.0601924394140865
201209,"Selima","Sfar","R",19770708,"TUN",166,1608.64346203806,152.502806755682,0.059949349366195
201211,"Kyra","Nagy","R",19771229,"HUN",NA,1387.66798375518,156.361554519096,0.0599960408299319
201212,"Francesca","Schiavone","R",19800623,"ITA",166,1675.57785022484,94.3602732913079,0.0599071126887483
201277,"Anne","Mall","R",19741210,"IRL",NA,1318.22275903006,188.981674974248,0.0599909344531512
201281,"Laura","Granville","R",19810512,"USA",175,1644.77798280701,123.173607841881,0.0599582628724144
201284,"Tatiana","Poutchek","R",19790109,"BLR",176,1589.26950859792,126.02450785545,0.0599423282030899
201286,"Anabel","Medina Garrigues","R",19820731,"ESP",169,1679.43823519399,95.7387749809565,0.0600824985566461
201287,"Maria Jose","Martinez Sanchez","L",19820812,"ESP",176,1853.85218168456,88.3400320444825,0.0601523092767521
201290,"Daniela","Hantuchova","R",19830423,"SVK",181,1736.41353289126,94.0726844843438,0.0598016362441131
201291,"Nuria","Llagostera Vives","R",19800516,"ESP",156,1729.83385989873,100.479268716161,0.0599945572394666
201292,"Martina","Sucha","R",19801120,"SVK",170,1736.67083112455,79.4236009369134,0.0599014508455181
201293,"Catalina","Castano","R",19790707,"COL",171,1687.15431725169,121.049802444249,0.0598611621337254
201294,"Marion","Bartoli","R",19841002,"FRA",170,1980.61500622247,66.4089748503339,0.0600310818845828
201295,"Wynne","Prakusya","R",19810426,"INA",160,1644.98089667632,106.217256010107,0.0599338778463982
201297,"Maja","Matevzic","L",19800613,"SLO",175,1713.45912718541,104.930262842842,0.0599686377209761
201298,"Zsofia","Gubacsi","R",19810406,"HUN",173,1597.16589104807,123.801913561959,0.0599959579978917
201300,"Maria Emilia","Salerni","R",19830514,"ARG",174,1640.48800772976,107.3371497367,0.0599700022070357
201301,"Camille","Pin","R",19810825,"FRA",162,1767.35797198372,90.620357702449,0.0599361019540382
201302,"Clarisa","Fernandez","L",19810828,"ARG",179,1679.1690952958,131.768629168849,0.0599875340701463
201303,"Anne","Keothavong","R",19830916,"GBR",175,1642.6963698742,98.1865356826855,0.059955388607077
201304,"Elena","Baltacha","R",19830814,"GBR",175,1725.11096219732,93.2430207476147,0.0599045777793122
201305,"Eleni","Daniilidou","R",19820919,"GRE",182,1543.81675311157,113.992840375811,0.0601620187361808
201306,"Marie Gaiane","Mikaelian","R",19840303,"SUI",172,1552.87431666253,178.282278229528,0.0599997869507072
201307,"Amber","Liu","R",19840706,"USA",NA,1573.28108772768,181.146463696016,0.0599970820990077
201308,"Maria Elena","Camerin","R",19820321,"ITA",164,1744.21806196911,122.165550083966,0.0598994024977293
201309,"Tatiana","Perebiynis","R",19821215,"UKR",173,1758.16850931271,108.275204830168,0.0599631482145083
201310,"Martina","Muller","R",19821011,"GER",165,1644.26793250066,78.2535903228126,0.0599342711435013
201311,"Roberta","Vinci","R",19830218,"ITA",163,1753.31302565499,89.8883935996022,0.0600146771110783
201313,"Yoon Jeong","Cho","R",19790402,"KOR",167,1778.83376071779,120.503799481141,0.0599627526365378
201315,"Ashley","Harkleroad","R",19850502,"USA",165,1721.370547724,134.742833622548,0.0600154343931655
201317,"Aniko","Kapros","R",19831111,"HUN",173,1597.14950878649,143.956423968584,0.0599704831878131
201318,"Bethanie","Mattek Sands","R",19850323,"USA",168,1662.59791421532,150.228003388358,0.0599766109041042
201320,"Svetlana","Kuznetsova","R",19850627,"RUS",174,1846.14406631356,78.3459512970298,0.0600338755689228
201321,"Antonella","Serra Zanetti","R",19800725,"ITA",168,1604.69241031845,105.418745067674,0.0599420230822997
201323,"Saori","Obata","L",19780423,"JPN",165,1690.52226801014,89.3138976384381,0.0599875894745689
201325,"Samantha","Stosur","R",19840330,"AUS",172,1586.99581965466,107.327344211719,0.0599263081265749
201327,"Angelique","Widjaja","R",19841212,"INA",173,1634.71906290707,96.8683527674127,0.0599851092004976
201328,"Milagros","Sequera","R",19800930,"VEN",165,1749.79689889541,88.6403848769878,0.0600130905888752
201329,"Vera","Zvonareva","R",19840907,"RUS",172,1748.46571631471,91.8352128023337,0.0597433494204306
201331,"Iveta","Benesova","L",19830201,"CZE",170,1653.33383590918,113.884284927999,0.0600061789127565
201332,"Jane","Odonoghue","R",19830329,"GBR",172,1699.19333421664,157.549230734346,0.0600011696934614
201334,"Zuzana","Ondraskova","R",19800503,"CZE",174,1507.36207988809,131.370411333743,0.0599773829304576
201336,"Dinara","Safina","R",19860427,"RUS",185,1962.92033165334,70.5891798182482,0.0600519799789701
201339,"Renata","Voracova","R",19831006,"CZE",NA,1480.23721072817,165.807059859412,0.0599408279631397
201343,"Maret","Ani","R",19820131,"EST",176,1614.1113858337,130.763999840747,0.059985451196798
201344,"Klara","Koukalova","R",19820224,"CZE",166,1702.10803426631,83.0523575175472,0.0599814496240131
201345,"Maria","Sharapova","R",19870419,"RUS",188,1913.5291767319,91.6897635647052,0.0599845818133327
201346,"Lubomira","Kurhajcova","R",19831011,"SVK",180,1657.46566666977,87.5013760231931,0.0599607386603465
201347,"Jelena","Jankovic","R",19850228,"SRB",177,1736.02821523757,74.2719502597204,0.0600166412611914
201348,"Casey","Dellacqua","L",19850211,"AUS",165,1817.67982115057,75.9512117946925,0.0599946805886228
201349,"Melinda","Czink","L",19821022,"HUN",178,1672.95054361539,87.2943823300828,0.060011072483138
201352,"Akiko","Morigami","R",19800112,"JPN",165,1773.94369740491,109.751180933451,0.0599895190485474
201355,"Flavia","Pennetta","R",19820225,"ITA",172,1983.39773579519,64.3732501307966,0.060091814790028
201356,"Eva","Birnerova","R",19840814,"CZE",170,1643.76393175249,101.501062125048,0.0599842665681719
201358,"Natalia","Gussoni","R",19810824,"ARG",NA,1679.99636298071,119.918204444419,0.0599852828860114
201360,"Julia","Vakulenko","R",19830710,"UKR",183,1736.37573643611,104.38020267839,0.0600092668605006
201361,"Julia","Schruff","R",19820816,"GER",166,1608.75655072826,131.447350891982,0.0599636897587666
201363,"Gisela","Dulko","R",19850130,"ARG",170,1775.42568268365,83.3874358654201,0.0598198006736799
201364,"Tatiana","Golovin","R",19880125,"FRA",175,2057.80764004622,82.3619946378876,0.0600695068247946
201365,"Edina","Gallovits Hall","R",19841210,"ROU",165,1609.00974464004,145.126222348336,0.0599562404817961
201366,"Barbora","Strycova","R",19860328,"CZE",164,1655.55005458249,102.599692002474,0.0596736426537301
201367,"Arantxa","Parra Santonja","R",19821109,"ESP",176,1709.17649035609,125.700562764275,0.0599502692553311
201368,"Karolina","Sprem","R",19841025,"CRO",174,1718.81247278582,98.147075183446,0.0599581949595192
201369,"Carly","Gullickson","R",19861126,"USA",178,1402.42485219883,137.81293937818,0.05997808778246
201370,"Anastasia","Rodionova","R",19820512,"AUS",167,1735.93758703039,130.719143538104,0.0599600901927631
201371,"Vera","Dushevina","R",19861006,"RUS",180,1717.3468947165,105.459878973328,0.0598710309114639
201373,"Maria","Kirilenko","R",19870125,"RUS",173,1871.22704233252,80.6746921664408,0.0598577206148071
201375,"Shenay","Perry","R",19840706,"USA",170,1614.18501459905,108.593265829747,0.0599317831686739
201376,"Angela","Haynes","L",19840927,"USA",173,1722.37211587495,114.218066736651,0.0600178258219358
201377,"Yuliya","Beygelzimer","R",19831020,"UKR",174,1452.63466159643,144.821021301558,0.0599911272865756
201379,"Mara","Santangelo","R",19810628,"ITA",181,1690.47064923927,89.4408484137398,0.0599707899714163
201380,"Claudine","Schaul","R",19830820,"LUX",169,1449.60132407342,179.84893092329,0.059985491775872
201381,"Tian Tian","Sun","R",19811012,"CHN",175,1650.09665538059,114.257962227941,0.0599651685725722
201383,"Marie Eve","Pelletier","R",19820518,"CAN",172,1418.04525137948,159.382807377259,0.0599940916671281
201384,"Chia Jung","Chuang","R",19850110,"TPE",168,1644.83569379235,241.782021783411,0.059978234547997
201385,"Yuliana","Fedak","R",19830608,"UKR",166,1538.11206763238,137.617537047962,0.0599601609235151
201386,"Jie","Zheng","R",19830705,"CHN",164,1832.73499183275,84.8993081225288,0.0600476211702152
201387,"Sofia","Arvidsson","R",19840216,"SWE",176,1755.72978768464,121.044591304907,0.0599090079786586
201388,"Sophie","Ferguson","R",19860319,"AUS",177,1393.862301893,135.313231010424,0.0600014330808254
201389,"Zuzana","Kucova","R",19820626,"SVK",NA,1669.30585406596,144.417713853873,0.0600079565063542
201390,"Mervana","Jugic Salkic","R",19800514,"BIH",179,1677.3172671308,166.444614116522,0.0599874522475981
201391,"Sanda","Mamic","U",19850322,"CRO",179,1679.0621973558,111.060716742034,0.0599719515205145
201392,"Severine","Beltrame","R",19790814,"FRA",171,1682.03248474621,92.4306227270344,0.0600478214633854
201394,"Anna Lena","Groenefeld","R",19850604,"GER",180,1735.24870306313,107.125923879797,0.0600299581518523
201396,"Katie","Obrien","R",19860502,"GBR",167,1481.7560005738,127.563685681441,0.0599625051313717
201397,"Shuai","Peng","R",19860108,"CHN",173,1752.58510604934,86.308044534002,0.0596779739749381
201400,"Nicole","Vaidisova","R",19890423,"CZE",181,1692.11109275496,168.263557686814,0.059869917020119
201401,"Abigail","Spears","R",19810712,"USA",175,1641.07442096378,161.340675242906,0.0599924397945548
201402,"Sesil","Karatantcheva","R",19890808,"KAZ",171,1523.10383397082,144.315439902039,0.0599586382589588
201403,"Anna","Chakvetadze","R",19870305,"RUS",172,1694.92787892493,97.0194021505485,0.0600561086803264
201404,"Jessica","Kirkland","R",19871110,"USA",175,1624.20710779215,124.810492266685,0.0600055298376183
201406,"Shikha","Uberoi","R",19830405,"IND",173,1571.7328808069,121.596991115147,0.0599871186924367
201407,"Evgenia","Linetskaya","R",19861130,"ISR",NA,1748.00313997391,131.564407229526,0.0599912865748119
201408,"Jamea","Jackson","R",19860907,"USA",163,1713.08273607388,96.4509461772971,0.0599993159382142
201409,"Michaela","Pastikova","R",19800327,"CZE",176,1694.99834001143,99.5589547609848,0.0599742908758675
201410,"Monique","Adamczak","R",19830121,"AUS",170,1616.7863706322,150.265894979403,0.0600120771482624
201411,"Aiko","Nakamura","R",19831228,"JPN",163,1646.86088126547,148.560209830714,0.0599006988436881
201412,"Anastasia","Yakimova","R",19861101,"BLR",165,1578.75975693258,98.1454093305697,0.0599931534210731
201414,"Michaella","Krajicek","R",19890109,"NED",177,1616.0979906262,143.49799353223,0.0599696437101178
201416,"Alona","Bondarenko","R",19840813,"UKR",168,1709.2143220434,83.0802267239372,0.0600143903678656
201417,"Marta","Domachowska","R",19860116,"POL",176,1474.42863028264,139.878842209669,0.0599719917659878
201418,"Ting","Li","R",19800105,"CHN",NA,1731.53750020498,122.190204004592,0.0599875480735276
201419,"Na","Li","R",19820226,"CHN",172,2172.78381338542,77.8153903145893,0.0599590960577327
201420,"Sania","Mirza","R",19861115,"IND",153,1719.52414056869,92.6756856045535,0.05994948536155
201421,"Ana","Ivanovic","R",19871106,"SRB",184,1886.00576326521,70.9934471333136,0.0598504272426934
201423,"Yvonne","Meusburger","R",19831003,"AUT",175,1774.45574273466,84.2755054750127,0.0599073538588772
201424,"Shahar","Peer","R",19870501,"ISR",170,1693.51560838705,99.5368571350421,0.0597181210129386
201425,"Lucie","Safarova","L",19870204,"CZE",177,1898.26758343326,76.2611218690073,0.0600502159174261
201426,"Pauline","Parmentier","R",19860131,"FRA",175,1684.16078824421,86.184894460243,0.0600329692524113
201427,"Alize","Cornet","R",19900122,"FRA",173,1697.25254376423,82.4818918156249,0.0598427536191701
201428,"Mathilde","Johansson","R",19850428,"FRA",173,1663.7942463579,125.188654719373,0.0599693271335327
201429,"Rika","Fujiwara","R",19810919,"JPN",155,1603.04166272433,142.67785362293,0.0599677552029795
201430,"Yulia","Fedossova","R",19880701,"FRA",NA,1557.61747788135,129.728680578225,0.0599873947713003
201431,"Aravane","Rezai","R",19870314,"FRA",165,1686.06213347673,113.299405482189,0.0602107339402262
201433,"Sarah","Borwell","R",19790820,"GBR",NA,1639.18743386866,137.745734832653,0.0599942451422459
201434,"Sabine","Klaschka","R",19800808,"GER",NA,1613.57374917641,212.955799519072,0.0600001227719189
201435,"Kateryna","Bondarenko","R",19860808,"UKR",175,1511.65737083635,154.184144808808,0.0599515803126474
201437,"Ivana","Lisjak","R",19870317,"CRO",180,1605.39096938064,167.958727280612,0.0600104278616994
201438,"Ekaterina","Bychkova","R",19850605,"RUS",171,1714.81155361878,148.524008028086,0.0599287096715379
201440,"Laura","Pous Tio","U",19841001,"ESP",173,1487.10204912251,133.468798567918,0.0599401682463187
201441,"Emma","Laine","L",19860326,"FIN",164,1852.94548537493,162.044892392023,0.0599505715138781
201442,"Yung Jan","Chan","R",19890817,"TPE",170,1657.27785169655,113.566508178332,0.0600121405925435
201443,"Alexa","Glatch","R",19890910,"USA",183,1526.04458339233,210.425514879895,0.0600240304322761
201444,"Su Wei","Hsieh","R",19860104,"TPE",169,1718.58289021397,130.337837107866,0.0599537137072953
201445,"Viktoria","Kutuzova","R",19880819,"UKR",170,1645.61484754819,136.043370134866,0.060007000400164
201446,"Sybille","Bammer","L",19800427,"AUT",174,1757.76506254165,86.7736981526302,0.0600760118845553
201447,"Vania","King","R",19890303,"USA",165,1704.27141610381,110.823418668903,0.0597648041240364
201448,"Galina","Voskoboeva","R",19841218,"KAZ",183,1641.48053650733,104.69095374076,0.0599385937713759
201450,"Tsvetana","Pironkova","R",19870913,"BUL",180,1881.66609601611,99.083160386669,0.0600724359367425
201451,"Kathrin","Woerle","R",19840218,"GER",175,1379.58128828168,166.371691393612,0.0599937031541753
201452,"Lourdes","Dominguez Lino","R",19810331,"ESP",163,1681.55760485498,89.8524365462195,0.0597940438609179
201453,"Hana","Sromova","R",19780410,"CZE",168,1536.96198618685,117.214020110433,0.0599919317462012
201454,"Akgul","Amanmuradova","R",19840623,"UZB",190,1469.12762447327,144.030455667157,0.0599760002314896
201455,"Elena","Vesnina","R",19860801,"RUS",176,1871.07972877025,103.823965132207,0.0600459520562799
201456,"Olga","Savchuk","R",19870920,"UKR",175,1651.12559894491,129.618787071176,0.0599183458722966
201457,"Jarmila","Gajdosova","R",19870426,"AUS",174,1675.78870852049,82.8077217033959,0.0599223669590088
201458,"Victoria","Azarenka","R",19890731,"BLR",180,1961.00239296172,63.2412189264263,0.0596982928194314
201459,"Zi","Yan","R",19841112,"CHN",171,1672.92328544057,109.612158575124,0.0601176393790858
201460,"Meng","Yuan","U",19860509,"CHN",NA,1664.46779409878,94.9720481145432,0.0600022988029953
201462,"Alberta","Brianti","R",19800405,"ITA",165,1659.06895560855,146.470865501561,0.0600444803347526
201463,"Anda","Perianu","R",19800407,"ROU",170,1796.71952431593,203.826855123864,0.0600024168993195
201464,"Nathalie","Vierin","U",19821015,"ITA",NA,1613.26921206777,128.730091846861,0.0600009416032661
201465,"Kirsten","Flipkens","R",19860110,"BEL",165,1747.56158535142,91.3758284731386,0.0596991732594621
201466,"Kaia","Kanepi","R",19850610,"EST",181,1762.58856260681,74.1550455906943,0.0599850694188508
201467,"Ivana","Abramovic","R",19830903,"CRO",175,1580.32362531725,145.736072759883,0.0599926561548888
201468,"Yaroslava","Shvedova","R",19870912,"KAZ",180,1534.07904828451,113.823930373801,0.0599898409275883
201469,"Melanie","South","R",19860503,"GBR",175,1625.56073620306,155.943748365862,0.0599818005648625
201470,"Kristina","Barrois","R",19810930,"GER",183,1611.99391814824,120.882124241019,0.0600064325699668
201471,"Naomi","Cavaday","L",19890424,"GBR",170,1607.24741545194,153.119887321706,0.0600058608669418
201472,"Romina","Oprandi","R",19860329,"SUI",172,1639.00256499912,108.965122361804,0.0600631838993733
201473,"Vasilisa","Bardina","R",19871130,"RUS",NA,1582.40812036441,118.442033012867,0.06001373027012
201474,"Agnieszka","Radwanska","R",19890306,"POL",170,1914.16421459197,75.1761578803068,0.0595592849152217
201475,"Ahsha","Rolle","R",19850321,"USA",172,1647.78624882695,162.492384568174,0.060004776235029
201476,"Lauren","Albanese","R",19891001,"USA",NA,1305.96942712541,266.860455963741,0.0600013057319171
201477,"Stephanie","Dubois","R",19861031,"CAN",162,1495.52843159156,135.836415092514,0.0599638367250123
201478,"Varvara","Lepchenko","L",19860521,"USA",180,1617.10873479298,116.869920895755,0.0597790783849896
201479,"Olga","Puchkova","R",19870927,"RUS",180,1658.50537526877,98.698457036069,0.0599718827486724
201480,"Lioudmila","Skavronskaia","R",19800323,"RUS",NA,1547.72919394052,127.132251957352,0.0599956581722634
201481,"Tamira","Paszek","R",19901206,"AUT",165,1573.68780787491,164.895554976611,0.0602760570571751
201482,"Andreja","Klepac","R",19860313,"SLO",NA,1560.87389648754,171.541109971117,0.0600072254300368
201483,"Madison","Brengle","R",19900403,"USA",168,1700.69720972909,81.2391509359552,0.0598231768809172
201484,"Sandra","Zahlavova","U",19851010,"CZE",NA,1532.35044382944,138.340758676074,0.060007427997007
201485,"Alla","Kudryavtseva","R",19871103,"RUS",178,1675.57904515463,112.098620358782,0.0599524454969718
201486,"Aleksandra","Wozniak","R",19870907,"CAN",175,1619.4867777517,123.416404804815,0.0600051501939814
201487,"Jessica","Moore","R",19900816,"AUS",167,1528.10219557219,144.489864472105,0.0600036160697121
201488,"Jorgelina","Cravero","R",19820123,"ARG",163,1569.96191023298,134.418615967735,0.059986498367097
201489,"Mariya","Koryttseva","R",19850525,"UKR",172,1726.11072939418,103.706829605313,0.0599725438726713
201490,"Timea","Bacsinszky","R",19890608,"SUI",170,1765.65373960071,83.6174886446684,0.0600642679574202
201491,"Olivia","Sanchez","R",19821117,"FRA",172,1566.06766205748,151.457512315247,0.0599786710212407
201492,"Andrea","Petkovic","R",19870909,"GER",180,1804.30052350582,74.9393833070963,0.0597666254601184
201493,"Angelique","Kerber","L",19880118,"GER",173,1858.92108321016,73.3215320162919,0.059976638559056
201494,"Raluca","Olaru","R",19890303,"ROU",173,1645.62447875662,167.655110327234,0.0599933037939171
201495,"Dominika","Cibulkova","R",19890506,"SVK",161,1909.73036374538,73.1227525547182,0.0601248878779375
201496,"Caroline","Wozniacki","R",19900711,"DEN",177,1899.55623881174,72.1759090425104,0.0598379031650465
201497,"Agnes","Szavay","R",19881229,"HUN",168,1746.79870048757,111.787928718223,0.0600935676248817
201498,"Karin","Knapp","R",19870628,"ITA",180,1788.59913528395,83.8411288866635,0.0600391069841956
201499,"Anastasia","Pavlyuchenkova","R",19910703,"RUS",177,1913.96321172953,61.6468105051111,0.0601420663246085
201500,"Nika","Ozegovic","R",19850521,"CRO",170,1661.35356934468,130.326521283187,0.0599958906261011
